Year,StateCode,StateAbb,CountyCode,CountyName,CommodityCode,CommodityName,InsurancePlanCode,InsurancePlanAbb,CoverageCategory,StageCode,CauseOfLossCode,CauseOfLossDescription,MonthOfLoss,MonthOfLossName,YearOfLoss,PoliciesEarningPremium,PoliciesIndemnified,NetPlantedAcres,NetEndorsedAcres,Liability,TotalPremium,ProducerPaidPremium,Subsidy,PrivateSubsidy,AdditionalSubsidy,EFAPremiumDiscount,NetAcresLoss,Indemnity,IndemnityByPremium
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,6,JUN,2015,27,27,4775.6882,0,2778853,175848,104622,71226,0,0,0,4775.6882,2778853,15.8
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,13,Failure of Irrigation Supply,7,JUL,2015,5,5,394.49,0,362403.45,9414.3,4600.8,4813.5,0,0,0,394.49,48156.95,5.12
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,6,JUN,2015,3,3,260.35,0,119850,6052,2830,3222,0,0,0,260.35,119850,19.8
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,1,JAN,2015,2,2,520.9312,0,252237,19559,12119,7440,0,0,0,520.9312,252237,12.9
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,1,JAN,2015,6,6,199.4821,0,111591,6080,3300,2780,0,0,0,199.4821,111591,18.35
2015,6,CA,11,Colusa                        ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,4,4,264.8,0,170052.8,12629.6,7830.6,4799,0,0,0,264.8,170052.8,13.46
2015,6,CA,11,Colusa                        ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,5,MAY,2015,1,1,6.2271,0,3141,109,45,64,0,0,0,6.2271,3141,28.82
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,13,Failure of Irrigation Supply,5,MAY,2015,1,1,97.4,0,90362,2098,944,1154,0,0,0,97.4,22575,10.76
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,4,APR,2015,1,1,0.0384,0,11,1,0,1,0,0,0,0.0384,11,11
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,4,APR,2015,1,1,64,0,40231,2128,1107,1021,0,0,0,64,40231,18.91
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,7,JUL,2015,2,2,132,0,77952,4290,2017,2273,0,0,0,132,77952,18.17
2015,6,CA,11,Colusa                        ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,4,APR,2015,1,1,19,0,20169.2,1468.4,910.4,558,0,0,0,19,20169.2,13.74
2015,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,5,5,412.7,0,255841,15864,7883,7981,0,0,0,412.7,255841,16.13
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,13,Failure of Irrigation Supply,6,JUN,2015,1,1,85.47,0,85824.75,2394.7,1245.2,1149.5,0,0,0,85.47,11652.85,4.87
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,7,7,323.362,0,154285,10191,6036,4155,0,0,0,323.362,154285,15.14
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,5,MAY,2015,1,1,32.8,0,16290,1248,774,474,0,0,0,32.8,16290,13.05
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,133,133,15654.7054,0,9177519,560091,327179,232912,0,0,0,15654.7054,9177519,16.39
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,5,MAY,2015,9,9,485.0886,0,279356,16512,9175,7337,0,0,0,485.0886,279356,16.92
2015,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,1,1,65.6,0,40583,3081,1910,1171,0,0,0,65.6,40583,13.17
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,C,P2,13,Failure of Irrigation Supply,6,JUN,2015,1,1,19.4,0,1788,32,0,32,0,0,0,19.4,1788,55.88
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,62,Hot Wind,7,JUL,2015,1,1,32.64,0,26594.8,796,414,382,0,0,0,32.64,2603.2,3.27
2015,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,99,"Other (Snow, Lightning, Etc.)",6,JUN,2015,1,1,32,0,31901,895,465,430,0,0,0,32,-8990,-10.04
2015,6,CA,19,Fresno                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,4,APR,2015,2,2,335.4,0,117820,9581,4648,4933,0,0,0,335.4,117820,12.3
2015,6,CA,19,Fresno                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,1,1,72,0,27637,3240,2009,1231,0,0,0,72,27637,8.53
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,4,4,291.95,0,182669,12272.1,7280.4,4991.7,0,0,0,291.95,182669,14.88
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,UH,13,Failure of Irrigation Supply,6,JUN,2015,1,1,44.165,0,42560.925,1155,519.75,635.25,0,0,0,54.615,52631.7,45.57
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,4,APR,2015,2,2,58.19,0,39162.5,1968.1,843.6,1124.5,0,0,0,58.19,39162.5,19.9
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,3,MAR,2015,1,1,52.9,0,22561,1144,515,629,0,0,0,52.9,22561,19.72
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,6,JUN,2015,5,5,320.05,0,144444,8760,4952,3808,0,0,0,320.05,144444,16.49
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,6,JUN,2015,8,8,473.25,0,279308,15954,9420,6534,0,0,0,473.25,279308,17.51
2015,6,CA,21,Glenn                         ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,2,2,200,0,129830,8084,5013,3071,0,0,0,200,129830,16.06
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,C,P2,13,Failure of Irrigation Supply,2,FEB,2015,2,2,97.1,0,13107,177,0,177,0,0,0,97.1,13107,74.05
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,6,6,254.575,0,113217,6656,3738,2918,0,0,0,254.575,113217,17.01
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,53,53,6242.4869,0,3570002,211895,126712,85183,0,0,0,6242.4869,3570002,16.85
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,5,MAY,2015,2,2,214.8,0,119700,6629,3855,2774,0,0,0,214.8,119700,18.06
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,3,3,180.1,0,110101,6417,3152,3265,0,0,0,180.1,110101,17.16
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,H ,13,Failure of Irrigation Supply,6,JUN,2015,1,1,44.165,0,42560.925,1155,519.75,635.25,0,0,0,33.715,14031.6,12.15
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,6,6,1119.76,0,674688.5,40289.8,19667,20622.8,0,0,0,1119.76,674688.5,16.75
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,UH,14,Failure of Irrigation Equipment,6,JUN,2015,1,1,36.135,0,34822.575,945,425.25,519.75,0,0,0,44.685,43062.3,45.57
2015,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,C,P2,14,Failure of Irrigation Equipment,2,FEB,2015,1,1,134.6,0,21821,239,0,239,0,0,0,134.6,21821,91.3
2015,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,H ,14,Failure of Irrigation Equipment,6,JUN,2015,1,1,36.135,0,34822.575,945,425.25,519.75,0,0,0,27.585,11480.4,12.15
2015,6,CA,35,Lassen                        ,55,RICE                          ,90,APH       ,A,H ,21,Hail,6,JUN,2015,1,1,95.4,0,84658,3414,1229,2185,0,0,0,95.4,78318,22.94
2015,6,CA,35,Lassen                        ,55,RICE                          ,90,APH       ,A,H ,21,Hail,7,JUL,2015,2,2,123,0,121540,4889,2004,2885,0,0,0,123,15554,3.18
2015,6,CA,47,Merced                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,1,1,185.4,0,96640,9810,6082,3728,0,0,0,185.4,96640,9.85
2015,6,CA,47,Merced                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,3,MAR,2015,2,2,599.6,0,280223,30141,18687,11454,0,0,0,599.6,280223,9.3
2015,6,CA,47,Merced                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,3,3,890.85,0,492750,43677,26781,16896,0,0,0,890.85,492750,11.28
2015,6,CA,49,Modoc                         ,55,RICE                          ,90,APH       ,A,UH,13,Failure of Irrigation Supply,3,MAR,2015,1,1,455.1,0,614385,187204.2,84241.8,102962.4,0,0,0,455.1,588304.8,3.14
2015,6,CA,49,Modoc                         ,55,RICE                          ,90,APH       ,A,UH,93,Wildlife,3,MAR,2015,1,1,303.4,0,409590,124802.8,56161.2,68641.6,0,0,0,303.4,392203.2,3.14
2015,6,CA,49,Modoc                         ,55,RICE                          ,90,APH       ,A,H ,93,Wildlife,6,JUN,2015,1,1,388.9,0,434012,112484,50618,61866,0,0,0,388.9,318177,2.83
2015,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2015,2,2,279.9,0,277083,12945,7021,5924,0,0,0,279.9,65451,5.06
2015,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,6,JUN,2015,1,1,78.7,0,40214,2034,834,1200,0,0,0,78.7,40214,19.77
2015,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,1,1,127.6,0,51537,3857,1735,2122,0,0,0,127.6,51537,13.36
2015,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,12,12,1308.015,0,756976,70008,42401,27607,0,0,0,1308.015,756976,10.81
2015,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,1,JAN,2015,1,1,505.3,0,325915,35324,21900,13424,0,0,0,505.3,325915,9.23
2015,6,CA,61,Placer                        ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,1,1,3.588,0,2063,196,122,74,0,0,0,3.588,2063,10.53
2015,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2015,1,1,89.425,0,48760,3107,1616,1491,0,0,0,89.425,48760,15.69
2015,6,CA,77,San Joaquin                   ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,6,JUN,2015,1,1,2.325,0,750,52,19,33,0,0,0,2.325,750,14.42
2015,6,CA,77,San Joaquin                   ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,5,MAY,2015,2,2,101.925,0,50615,3718,1545,2173,0,0,0,101.925,50615,13.61
2015,6,CA,77,San Joaquin                   ,18,RICE                          ,3,RPHPE     ,A,P2,13,Failure of Irrigation Supply,5,MAY,2015,1,1,39.975,0,11975,867,312,555,0,0,0,39.975,11975,13.81
2015,6,CA,89,Shasta                        ,55,RICE,90,APH       ,A,H ,21,Hail,6,JUN,2015,1,1,78.4,0,81709,1814,744,1070,0,0,0,78.4,47232,26.04
2015,6,CA,89,Shasta                        ,55,RICE,90,APH       ,A,H ,21,Hail,7,JUL,2015,2,2,225,0,175167,5470,2243,3227,0,0,0,225,23571,4.31
2015,6,CA,99,Stanislaus                    ,18,RICE                          ,3,RPHPE     ,A,P2,13,Failure of Irrigation Supply,5,MAY,2015,1,1,22,0,6308,461,166,295,0,0,0,22,6308,13.68
2015,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PT,12,Heat,3,MAR,2015,1,1,77,0,46403,3142,1948,1194,0,0,0,77,46403,14.77
2015,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,4,APR,2015,1,1,60.075,0,39678,2404.2,1490.4,913.8,0,0,0,60.075,39678,16.5
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,C,P2,13,Failure of Irrigation Supply,2,FEB,2015,3,3,34.9229,0,5227,74,0,74,0,0,0,34.9229,5227,70.64
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,13,Failure of Irrigation Supply,7,JUL,2015,4,4,390.65,0,356859,11112,6257,4855,0,0,0,393.35,76193,6.86
2015,6,CA,101,Sutter                        ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,1,1,13.6,0,8116,503,312,191,0,0,0,13.6,8116,16.14
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,133,133,18058.511,0,10312221,617788,363332,254456,0,0,0,18046.911,10306670,16.68
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,1,JAN,2015,1,1,78.525,0,38209,2975,1844,1131,0,0,0,78.525,38209,12.84
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,1,JAN,2015,1,1,102.5,0,59991,4744,2941,1803,0,0,0,102.5,59991,12.65
2015,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,15,15,4485.933,0,2631832,175040.8,105016.6,70024.2,0,0,0,4485.933,2631832,15.04
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,3,MAR,2015,1,1,137.5,0,62002,4771,2958,1813,0,0,0,139.275,62003,13
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,5,5,656.4,0,408035,26486,16422,10064,0,0,0,656.4,408035,15.41
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,6,JUN,2015,26,26,4130.065,0,2403236,157849,96127,61722,0,0,0,4130.065,2403236,15.22
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,10,10,1057.58,0,407705,23009,11870,11139,0,0,0,1057.58,407705,17.72
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,5,MAY,2015,1,1,1228.5,0,724969,39892,20745,19147,0,0,0,1228.5,724969,18.17
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,4,APR,2015,1,1,340.3,0,200676,11054,5748,5306,0,0,0,340.3,200676,18.15
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2015,1,1,59.2,0,35802,2438,1512,926,0,0,0,59.2,35802,14.68
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,61,Wind/Excess Wind,6,JUN,2015,1,1,148.4,0,145811,4640,2413,2227,0,0,0,148.4,4208,0.91
2015,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,61,Wind/Excess Wind,5,MAY,2015,1,1,260.2,0,300138,10970,6801,4169,0,0,0,260.2,31377,2.86
2015,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,H ,93,Wildlife,8,AUG,2015,1,1,239.9,0,265927,9851,6108,3743,0,0,0,239.9,75826,7.7
2015,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,H ,99,"Other (Snow, Lightning, Etc.)",8,AUG,2015,1,1,97.4,0,104040,3958,2454,1504,0,0,0,97.4,16890,4.27
2015,6,CA,103,Tehama                        ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,1,1,89.1,0,76688,6019,3732,2287,0,0,0,89.1,76688,12.74
2015,6,CA,103,Tehama                        ,18,RICE                          ,1,YP        ,A,P2,13,Failure of Irrigation Supply,2,FEB,2015,1,1,95,0,50640,4290,2660,1630,0,0,0,95,50640,11.8
2015,6,CA,113,Yolo                          ,18,RICE                          ,2,RP        ,A,H ,11,Drought,7,JUL,2015,1,1,293.4,0,237643,37125,23017,14108,0,0,0,293.4,132506,3.57
2015,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2015,2,2,83,0,89148,6827,4182,2645,0,0,0,83,21741,3.18
2015,6,CA,113,Yolo                          ,18,RICE                          ,3,RPHPE     ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,2,2,466.7,0,274912,45571,28254,17317,0,0,0,466.7,274912,6.03
2015,6,CA,113,Yolo                          ,18,RICE                          ,2,RP        ,A,PT,13,Failure of Irrigation Supply,3,MAR,2015,1,1,205.5,0,91540,26003,16122,9881,0,0,0,205.5,91540,3.52
2015,6,CA,113,Yolo                          ,18,RICE                          ,3,RPHPE     ,A,H ,13,Failure of Irrigation Supply,7,JUL,2015,1,1,201.3,0,218428,28071,17404,10667,0,0,0,201.3,166607,5.94
2015,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,11,11,1378.3,0,715239,110079,59654,50425,0,0,0,1378.3,715239,6.5
2015,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,6,JUN,2015,24,24,8879.187,0,4673477,740252,442708,297544,0,0,0,8879.187,4673477,6.31
2015,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,14,Failure of Irrigation Equipment,6,JUN,2015,1,1,360.7,0,175761,26317,11843,14474,0,0,0,360.7,175761,6.68
2015,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,14,Failure of Irrigation Equipment,7,JUL,2015,1,1,81.95,0,51044.5,4972,2237.5,2734.5,0,0,0,85.9,-4298,-0.86
2015,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,UH,14,Failure of Irrigation Equipment,7,JUL,2015,1,1,81.95,0,51044.5,4972,2237.5,2734.5,0,0,0,78,43804,8.81
2015,6,CA,113,Yolo                          ,18,RICE                          ,32,SCO-RP    ,A,FL,55,ARPI/SCO/STAX Crops Only,5,MAY,2016,1,1,0,293.4,2796,78,27,51,0,0,0,0,2796,35.85
2015,6,CA,113,Yolo                          ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX Crops Only,5,MAY,2016,2,2,0,278.5,3602,101,35,66,0,0,0,0,3602,35.66
2015,6,CA,113,Yolo                          ,18,RICE                          ,3,RPHPE     ,A,H ,93,Wildlife,3,MAR,2015,1,1,77.2,0,87697,6470,4011,2459,0,0,0,77.2,87279,13.49
2015,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2015,4,4,88.1,0,46842,2690,1486,1204,0,0,0,88.1,46842,17.41
2016,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2016,5,5,2366.949,0,3051644.12,150258.58,80431.32,69827.26,0,0,0,2366.949,151183.9,1.01
2016,6,CA,7,Butte                         ,18,RICE                          ,2,RP        ,A,H ,1,Decline in Price,11,NOV,2016,3,3,340.075,0,455342,31923,19793,12130,0,0,0,340.075,11348,0.36
2016,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,11,NOV,2016,15,15,5743.9814,0,7818632,438675,242275,196400,0,0,0,5743.9814,408025,0.93
2016,6,CA,7,Butte                         ,18,RICE                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,2,2,49.984125,0,58780.32,3758.67,2330.43,1428.24,0,0,0,49.984125,12725.78,3.39
2016,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,928.251,0,1014332.88,31539.42,6307.68,25231.74,0,0,0,928.251,57788.1,1.83
2016,6,CA,7,Butte                         ,18,RICE                          ,16,MP        ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,2017,1,1,0,0,1821771,28419,14494,13925,0,0,0,802.4,27898,0.98
2016,6,CA,7,Butte                         ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2017,80,80,0,27312.3258,2834425,312963,108929,204034,0,0,0,0,134010,0.43
2016,6,CA,7,Butte                         ,18,RICE                          ,32,SCO-RP    ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2017,3,3,0,437.7375,5178,1295,453,842,0,0,0,0,1620,1.25
2016,6,CA,7,Butte                         ,18,RICE                          ,2,RP        ,A,H ,61,Wind/Excess Wind,6,JUN,2016,2,2,288.253375,0,341516.68,27732.33,17192.57,10539.76,0,0,0,288.253375,238627.22,8.6
2016,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,H ,61,Wind/Excess Wind,6,JUN,2016,1,1,42,0,22405,975,439,536,0,0,0,42,18406,18.88
2016,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2016,1,1,1052.772,0,1528653,89284,55356,33928,0,0,0,1052.772,53572,0.6
2016,6,CA,11,Colusa                        ,18,RICE                          ,2,RP        ,A,H ,1,Decline in Price,11,NOV,2016,1,1,96.5,0,122887,7984,4950,3034,0,0,0,96.5,531,0.07
2016,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2016,1,1,519.9,0,626752,21860,10274,11586,0,0,0,519.9,15691,0.72
2016,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2016,1,1,125.9,0,64744,3530,1588,1942,0,0,0,125.9,64744,18.34
2016,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,625.5,0,978410,51728,24311,27417,0,0,0,625.5,120374,2.33
2016,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,72,0,70943,2733,1421,1312,0,0,0,72,9851,3.6
2016,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,5,MAY,2016,2,2,137.2,0,82154,5765,3255,2510,0,0,0,137.2,82154,14.25
2016,6,CA,19,Fresno                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2016,1,1,72,0,30748,4323,2680,1643,0,0,0,72,30748,7.11
2016,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2016,4,4,972.25,0,1335612,73826,45773,28053,0,0,0,972.25,42871,0.58
2016,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,11,NOV,2016,2,2,869.206,0,1162966,60216,29041,31175,0,0,0,869.206,93573,1.55
2016,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,2,FEB,2016,1,1,19,0,9675,345,141,204,0,0,0,19,9675,28.04
2016,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,111.55,0,134237.5,5025,3115.5,1909.5,0,0,0,143.7,-54646,-10.87
2016,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,111.55,0,134237.5,5025,3115.5,1909.5,0,0,0,79.4,95549,19.01
2016,6,CA,21,Glenn                         ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2017,15,15,0,5522.4022,344209,54198,18967,35231,0,0,0,0,240059,4.43
2016,6,CA,21,Glenn                         ,18,RICE                          ,2,RP        ,A,H ,61,Wind/Excess Wind,6,JUN,2016,2,2,201.5,0,273660,18141,11247,6894,0,0,0,201.5,54336,3
2016,6,CA,35,Lassen                        ,55,RICE                          ,90,APH       ,A,H ,93,Wildlife,7,JUL,2016,1,1,107.425,0,152618,15245,6861,8384,0,0,0,107.425,23010,1.51
2016,6,CA,47,Merced                        ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,5,MAY,2016,2,2,158.08,0,99926,9975,6093,3882,0,0,0,158.08,99926,10.02
2016,6,CA,47,Merced                        ,18,RICE                          ,1,YP        ,A,R ,93,Wildlife,6,JUN,2016,1,1,129.4,0,139012,8106,5026,3080,0,0,0,50.7,3407,0.42
2016,6,CA,47,Merced                        ,18,RICE                          ,1,YP        ,A,H ,93,Wildlife,6,JUN,2016,1,1,53.925,0,60182,3436,2130,1306,0,0,0,53.925,1908,0.56
2016,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,8,AUG,2016,1,1,97.16,0,131138,7718.8,4014,3704.8,0,0,0,97.16,65998.4,8.55
2016,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,145.74,0,196707,11578.2,6021,5557.2,0,0,0,145.74,98997.6,8.55
2016,6,CA,67,Sacramento                    ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2016,2,2,418.95,0,597457,51113.86,31690.75,19423.11,0,0,0,420.91,58635.36,1.15
2016,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2016,1,1,131.82,0,180270.6,15501.6,6975.6,8526,0,0,0,131.82,62838,4.05
2016,6,CA,67,Sacramento                    ,18,RICE                          ,3,RPHPE     ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,2,2,436.05,0,621843,53200.14,32984.25,20215.89,0,0,0,438.09,61028.64,1.15
2016,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,87.88,0,120180.4,10334.4,4650.4,5684,0,0,0,87.88,41892,4.05
