Commodity Year,Commodity Name,State Abbrv,County Name,Delivery Type Code,Delivery Type Name,Insurance Plan Abbrv,Cov. Level Percent,Policies Sold,Policies Earning Prem,Policies Indemnified,Units Earning Prem,Units Indemnified,Quantity,Quantity Type,Companion/Endorsed Acres,Liabilities ($),Total Prem ($),Subsidy ($),Indemnity ($),EFA Prem Discount ($),Addnl Subsidy ($),State Subsidy ($),Earn Prem Rate,Loss Ratio
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,3,3,0,4,0,0,Acres,677,100718,775,503,0,0,0,0,0.007694,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.8,4,4,0,8,0,0,Acres,1534,133875,1700,1105,0,0,0,0,0.012698,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,11,10,0,22,0,0,Acres,3153,43689,1108,721,0,0,0,0,0.025361,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.5,1,1,0,2,0,0,Acres,900,405939,974,633,0,0,0,0,0.002399,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.65,1,1,0,3,0,0,Acres,617,168118,672,437,0,0,0,0,0.003997,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.7,1,1,0,3,0,0,Acres,181,39506,210,137,0,0,0,0,0.005315,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.75,3,3,0,3,0,0,Acres,1517,228497,1759,1144,0,0,0,0,0.007698,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.8,2,2,0,2,0,0,Acres,22,2840,36,23,0,0,0,0,0.012676,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.85,2,1,0,2,0,0,Acres,365,5459,139,90,0,0,0,0,0.025462,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.5,27,19,1,27,1,3332,Acres,0,2165621,22655,15969,8655,0,0,0,0.010461,0.382034
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.6,3,2,0,4,0,599,Acres,0,498063,6347,4063,0,0,0,0,0.012743,0
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.65,20,12,4,25,4,3298,Acres,0,2844165,45163,26650,82025,0,0,0,0.015879,1.816199
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.7,14,8,3,12,3,2152,Acres,0,1846949,34556,20388,80104,0,0,0,0.018709,2.318092
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.75,49,33,16,54,19,7605,Acres,0,7092851,170695,93882,615662,0,0,0,0.024065,3.606795
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.8,15,14,5,27,5,3862,Acres,0,3587571,110969,53267,151615,0,0,0,0.030931,1.366282
2015,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.85,102,88,49,164,52,29505,Acres,0,29767510,1093740,423756,3421272,0,0,0,0.036742,3.128048
2015,Rice,CA,Glenn,RCAT,Reinsured Catastrophic,YP,0.5,26,20,3,34,3,9132,Acres,0,3359134,16461,16461,34928,0,0,0,0.0049,2.121863
2015,Rice,CA,Merced,RBUP,Reinsured Buyup,YP,0.7,1,1,1,1,1,42,Acres,0,20197,1413,834,20197,0,0,0,0.06996,14.293701
2015,Rice,CA,Merced,RBUP,Reinsured Buyup,YP,0.85,5,5,5,10,10,1634,Acres,0,849416,82215,31244,849416,0,0,0,0.09679,10.331642
2015,Rice,CA,Merced,RCAT,Reinsured Catastrophic,YP,0.5,4,1,0,1,0,18,Acres,0,2652,72,72,0,0,0,0,0.027149,0
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,RP,0.65,1,1,0,1,0,7,Acres,0,4366,136,80,0,0,0,0,0.031149,0
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,RP,0.7,1,1,0,2,0,93,Acres,0,60813,2044,1206,0,0,0,0,0.033611,0
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,RP,0.85,1,1,1,2,1,26,Acres,0,25893,1433,544,2063,0,0,0,0.055343,1.439637
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,SCO-YP,0.85,3,2,0,3,0,0,Acres,587,6787,383,249,0,0,0,0,0.056431,0
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.5,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.65,3,2,0,3,0,203,Acres,0,138557,4140,2443,0,0,0,0,0.029879,0
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.7,10,6,1,10,1,1262,Acres,0,1025135,31604,18647,40214,0,0,0,0.030829,1.272433
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.75,9,6,2,9,4,1304,Acres,0,1106004,40646,22356,113944,0,0,0,0.03675,2.803326
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.8,5,5,3,14,4,1863,Acres,0,1628751,73224,35147,146053,0,0,0,0.044957,1.994605
2015,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.85,26,19,11,54,20,7542,Acres,0,7418786,451265,171480,988642,0,0,0,0.060827,2.190823
2015,Rice,CA,Placer,RCAT,Reinsured Catastrophic,YP,0.5,2,1,0,3,0,254,Acres,0,64315,690,690,0,0,0,0,0.010728,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,RP,0.75,8,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,RPHPE,0.85,4,2,0,3,0,856,Acres,0,1027338,65117,24745,0,0,0,0,0.063384,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,2,2,0,3,0,0,Acres,856,12087,117,76,0,0,0,0,0.009679,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.5,8,7,0,11,0,1014,Acres,0,651826,21370,14318,0,0,0,0,0.032784,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.6,2,2,0,3,0,1200,Acres,0,820355,31901,20416,0,0,0,0,0.038886,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.65,1,1,0,1,0,388,Acres,0,336002,12439,7339,0,0,0,0,0.03702,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.75,4,4,0,6,0,1134,Acres,0,1081845,64259,35343,0,0,0,0,0.059397,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.8,2,1,0,2,0,148,Acres,0,147335,8956,4299,0,0,0,0,0.060786,0
2015,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.85,7,3,0,3,0,407,Acres,0,418579,25335,9627,0,0,0,0,0.060526,0
2015,Rice,CA,Sacramento,RCAT,Reinsured Catastrophic,YP,0.5,6,3,0,4,0,1876,Acres,0,631414,9397,9397,0,0,0,0,0.014882,0
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.75,9,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.85,1,1,0,3,0,248,Acres,0,243749,14684,7048,0,0,0,0,0.060242,0
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,1,2,2,129,Acres,0,70924,2788,1785,11975,0,0,0,0.039309,4.295193
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.6,1,1,1,2,1,18,Acres,0,12039,406,259,750,0,0,0,0.033723,1.84729
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.7,3,1,1,3,2,200,Acres,0,141682,7111,4195,44518,0,0,0,0.050189,6.260441
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.75,4,3,1,5,2,571,Acres,0,551143,24856,13670,6097,0,0,0,0.045099,0.245292
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.8,4,2,0,2,0,93,Acres,0,64211,3593,1725,0,0,0,0,0.055956,0
2015,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.85,1,1,0,1,0,24,Acres,0,17675,1153,438,0,0,0,0,0.065233,0
2015,Rice,CA,San Joaquin,RCAT,Reinsured Catastrophic,YP,0.5,8,3,0,3,0,956,Acres,0,297706,3823,3823,0,0,0,0,0.012841,0
2015,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,1,1,1,22,Acres,0,6308,461,295,6308,0,0,0,0.073081,13.683297
2015,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.75,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Stanislaus,RCAT,Reinsured Catastrophic,YP,0.5,1,1,0,1,0,18,Acres,0,5341,66,66,0,0,0,0,0.012357,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.65,1,1,0,1,0,32,Acres,0,20120,428,253,0,0,0,0,0.021272,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.7,1,1,0,2,0,209,Acres,0,147919,3402,2007,0,0,0,0,0.022999,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.75,12,2,0,3,0,300,Acres,0,345133,8690,5109,0,0,0,0,0.025178,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.8,1,1,0,1,0,71,Acres,0,78968,2109,1012,0,0,0,0,0.026707,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.85,3,2,1,3,1,170,Acres,0,170874,7066,2685,8116,0,0,0,0.041352,1.148598
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.7,1,1,0,1,0,64,Acres,0,58591,1152,680,0,0,0,0,0.019661,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.75,4,1,0,1,0,47,Acres,0,46156,1113,857,0,0,0,0,0.024113,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.8,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.85,37,27,17,77,32,15847,Acres,0,14657790,616226,244192,2810629,0,0,0,0.04204,4.561036
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-RP,0.85,2,2,0,3,0,0,Acres,156,1914,27,18,0,0,0,0,0.014106,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,3,1,0,1,0,0,Acres,47,6770,40,26,0,0,0,0,0.005908,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,32,19,0,53,0,0,Acres,8136,108439,1511,991,0,0,0,0,0.013934,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-YP,0.65,1,1,0,1,0,0,Acres,9,2456,8,5,0,0,0,0,0.003257,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-YP,0.75,3,1,0,1,0,0,Acres,46,6534,39,25,0,0,0,0,0.005968,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-YP,0.85,5,4,0,5,0,0,Acres,1192,15494,216,141,0,0,0,0,0.01394,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.5,21,16,5,29,5,4679,Acres,0,2605580,39828,26685,259207,0,0,0,0.015285,6.50816
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.55,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.6,3,1,0,2,0,145,Acres,0,98930,1904,1219,0,0,0,0,0.019245,0
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.65,23,5,1,10,1,1642,Acres,0,1252908,24493,14450,3224,0,0,0,0.019548,0.131629
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.7,19,15,7,49,8,4685,Acres,0,3906073,91565,54030,266237,0,0,0,0.023441,2.907628
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.75,55,35,25,77,39,12309,Acres,0,9958504,282565,155411,1808270,0,0,0,0.028374,6.399483
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.8,35,30,18,77,33,10824,Acres,0,9617279,329390,158100,1861027,0,0,0,0.034249,5.649919
2015,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.85,198,162,126,333,187,60031,Acres,0,55994389,2304621,876836,10561109,0,0,0,0.041158,4.582579
2015,Rice,CA,Sutter,RCAT,Reinsured Catastrophic,YP,0.5,20,15,3,22,4,4006,Acres,0,1300466,8385,8385,5227,0,0,0,0.006447,0.623375
2015,Rice,CA,Tehama,RBUP,Reinsured Buyup,RP,0.75,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Tehama,RBUP,Reinsured Buyup,RP,0.8,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Tehama,RBUP,Reinsured Buyup,RPHPE,0.85,1,1,1,1,1,89,Acres,0,76688,6019,2287,76688,0,0,0,0.078486,12.740986
2015,Rice,CA,Tehama,RBUP,Reinsured Buyup,SCO-YP,0.6,1,1,0,1,0,0,Acres,115,29158,58,38,0,0,0,0,0.001989,0
2015,Rice,CA,Tehama,RBUP,Reinsured Buyup,YP,0.6,2,1,0,1,0,115,Acres,0,67289,1200,768,0,0,0,0,0.017833,0
2015,Rice,CA,Tehama,RBUP,Reinsured Buyup,YP,0.85,2,1,1,2,2,95,Acres,0,50640,4290,1630,50640,0,0,0,0.084715,11.804195
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.75,7,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.85,2,1,1,1,1,499,Acres,0,329183,63128,23989,224046,0,0,0,0.191771,3.549074
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,RPHPE,0.85,2,2,2,3,3,745,Acres,0,581037,80112,30443,528798,0,0,0,0.137877,6.600733
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,SCO-RP,0.85,1,1,1,1,1,0,Acres,293,2796,78,51,2796,0,0,0,0.027896,35.846153
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,2,2,2,2,2,0,Acres,278,3602,101,66,3602,0,0,0,0.028039,35.663366
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,SCO-YP,0.85,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.5,4,1,0,1,0,4806,Acres,0,3099602,125748,100598,0,0,0,0,0.040569,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.55,2,1,0,4,0,595,Acres,0,397978,21914,14025,0,0,0,0,0.055063,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.6,2,1,0,1,0,250,Acres,0,206705,8829,5651,0,0,0,0,0.042713,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.65,6,3,0,3,0,597,Acres,0,440818,23350,13777,0,0,0,0,0.052969,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.7,5,1,0,1,0,292,Acres,0,290699,15303,9029,0,0,0,0,0.052642,0
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.75,28,21,13,41,18,8573,Acres,0,6504127,549944,307680,1054941,0,0,0,0.084553,1.918269
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.8,3,2,2,3,3,518,Acres,0,312093,41343,19845,220997,0,0,0,0.13247,5.345451
2015,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.85,47,34,22,87,51,16005,Acres,0,12172286,1360764,517091,4349786,0,0,0,0.111791,3.196576
2015,Rice,CA,Yolo,RCAT,Reinsured Catastrophic,YP,0.5,15,3,0,3,0,1187,Acres,0,330029,8186,8186,0,0,0,0,0.024803,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.5,1,1,0,1,0,103,Acres,0,68637,1051,704,0,0,0,0,0.015312,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.7,2,2,0,5,0,455,Acres,0,405705,9753,5755,0,0,0,0,0.024039,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.75,9,1,0,5,0,983,Acres,0,640117,20687,11379,0,0,0,0,0.032317,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.8,1,1,0,1,0,136,Acres,0,146173,4095,1966,0,0,0,0,0.028014,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.85,1,1,0,2,0,306,Acres,0,325397,12691,4822,0,0,0,0,0.039001,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.75,2,2,0,2,0,300,Acres,0,279198,7501,4126,0,0,0,0,0.026866,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.8,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.85,3,3,0,3,0,900,Acres,0,980420,36318,13801,0,0,0,0,0.037043,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,2,2,0,2,0,0,Acres,300,40949,479,311,0,0,0,0,0.011697,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,3,2,0,2,0,0,Acres,671,8443,349,227,0,0,0,0,0.041336,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-YP,0.65,1,1,0,1,0,0,Acres,330,58051,360,234,0,0,0,0,0.006201,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-YP,0.75,1,1,0,1,0,0,Acres,232,31897,373,242,0,0,0,0,0.011693,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-YP,0.85,2,1,0,1,0,0,Acres,101,1258,52,34,0,0,0,0,0.041335,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.5,15,15,0,23,0,3486,Acres,0,2100619,33256,22281,0,0,0,0,0.015831,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.6,4,4,0,5,0,616,Acres,0,421722,8061,5160,0,0,0,0,0.019114,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.65,4,3,0,4,0,933,Acres,0,664340,13642,8049,0,0,0,0,0.020534,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.7,7,7,0,12,0,3042,Acres,0,2514987,63178,37274,0,0,0,0,0.02512,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.75,27,25,3,42,3,7315,Acres,0,6613065,177931,97861,22449,0,0,0,0.026905,0.126166
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.8,2,2,0,3,0,821,Acres,0,769634,23082,11079,0,0,0,0,0.02999,0
2015,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.85,14,10,1,10,1,2385,Acres,0,2417230,87236,33149,24393,0,0,0,0.036089,0.27962
2015,Rice,CA,Yuba,RCAT,Reinsured Catastrophic,YP,0.5,20,19,0,55,0,6821,Acres,0,2254864,16901,16901,0,0,0,0,0.007495,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,MP,0.7,1,1,0,3,0,0,Acres,602,572945,2166,1278,0,0,0,0,0.00378,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,MP,0.85,1,1,1,1,1,0,Acres,1604,1821771,28419,13925,27898,0,0,0,0.015599,0.981667
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RP,0.85,9,8,5,18,11,2268,Acres,0,1358119,101927,38733,262701,0,0,0,0.07505,2.577344
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.5,2,1,0,2,0,490,Acres,0,188556,2537,1953,0,0,0,0,0.013454,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.55,1,1,0,3,0,960,Acres,0,434827,6820,4365,0,0,0,0,0.015684,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.6,3,3,0,11,0,3348,Acres,0,1554147,32309,20677,0,0,0,0,0.020788,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.7,7,6,1,6,1,7038,Acres,0,3754854,117468,92447,113310,0,0,0,0.031284,0.964603
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.75,29,29,0,34,0,17602,Acres,0,10686502,408801,285697,0,0,0,0,0.038253,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.8,8,6,0,11,0,3392,Acres,0,2069772,108830,54258,0,0,0,0,0.05258,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.85,57,48,19,95,31,37962,Acres,0,24920039,1400418,609186,503687,0,0,0,0.056196,0.359669
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RP,0.85,8,3,3,10,8,0,Acres,1218,7832,1959,1274,1620,0,0,0,0.250127,0.826952
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.5,2,1,1,2,2,0,Acres,490,135760,6028,4521,1222,0,0,0,0.044401,0.20272
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.55,1,1,1,3,3,0,Acres,960,245085,12622,8204,2451,0,0,0,0.0515,0.194184
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.6,3,3,3,11,11,0,Acres,3348,673463,41351,26877,8081,0,0,0,0.0614,0.195424
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.7,4,4,4,4,4,0,Acres,424,47048,4544,2952,940,0,0,0,0.096582,0.206866
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,26,24,24,53,53,0,Acres,15044,1343623,170236,110657,37621,0,0,0,0.126699,0.220993
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.8,8,6,6,12,9,0,Acres,3392,155233,26095,16963,7610,0,0,0,0.168102,0.291626
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,54,44,41,112,106,0,Acres,31882,247999,54660,35534,76085,0,0,0,0.220404,1.391968
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.5,1,1,0,1,0,0,Acres,158,46431,200,150,0,0,0,0,0.004307,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.6,8,7,0,8,0,0,Acres,858,183311,1102,718,0,0,0,0,0.006011,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.65,5,4,0,11,0,0,Acres,4824,712895,5275,3430,0,0,0,0,0.007399,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.75,9,8,0,15,0,0,Acres,7354,619924,8804,5723,0,0,0,0,0.014201,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.8,8,7,0,23,0,0,Acres,4206,204643,5320,3542,0,0,0,0,0.025996,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.85,2,1,0,2,0,0,Acres,566,4170,197,128,0,0,0,0,0.047242,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.5,23,22,0,43,0,16212,Acres,0,5957021,66772,47379,0,0,0,0,0.011208,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.55,2,2,0,6,0,1124,Acres,0,491100,6051,3872,0,0,0,0,0.012321,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.6,15,14,0,14,0,5014,Acres,0,2415495,31734,22580,0,0,0,0,0.013137,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.65,22,19,0,32,0,11474,Acres,0,5368541,102042,60507,0,0,0,0,0.019007,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.7,20,16,0,22,0,14028,Acres,0,7444978,180328,109334,0,0,0,0,0.024221,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.75,66,55,1,85,1,33292,Acres,0,19426166,526635,312418,18406,0,0,0,0.027109,0.03495
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.8,16,15,0,18,0,12288,Acres,0,7971986,246612,159804,0,0,0,0,0.030934,0
2016,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.85,27,20,0,22,0,4408,Acres,0,2776091,109546,43786,0,0,0,0,0.03946,0
2016,Rice,CA,Butte,RCAT,Reinsured Catastrophic,YP,0.5,21,18,0,23,0,21868,Acres,0,4446972,23269,23269,0,0,0,0,0.005232,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,MP,0.7,15,14,0,30,0,0,Acres,7522,7112070,27467,16208,0,0,0,0,0.003862,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,MP,0.9,2,2,0,2,0,0,Acres,962,989736,25205,11090,0,0,0,0,0.025466,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.5,1,1,0,1,0,892,Acres,0,275436,3854,2582,0,0,0,0,0.013992,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.7,2,1,0,1,0,52,Acres,0,27207,918,542,0,0,0,0,0.033741,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.8,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.85,7,4,1,10,1,1960,Acres,0,1124030,81385,30926,531,0,0,0,0.072404,0.006524
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.55,1,1,0,2,0,786,Acres,0,396441,5579,3571,0,0,0,0,0.014072,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.7,4,4,0,4,0,368,Acres,0,187504,6156,3632,0,0,0,0,0.032831,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.75,5,4,0,6,0,2602,Acres,0,1350240,53514,29434,0,0,0,0,0.039632,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.85,7,6,2,13,5,5464,Acres,0,3798502,215535,89664,173946,0,0,0,0.056742,0.807042
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-RP,0.7,1,1,0,1,0,0,Acres,52,6219,724,471,0,0,0,0,0.116417,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-RP,0.85,5,1,0,5,0,0,Acres,1384,9261,2355,1530,0,0,0,0,0.254292,0
2016,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-RPHPE,0.55,1,1,0,2,0,0,Acres,786,223449,13295,8641,0,0,0,0,0.059499,0
